round_number,round_name,coder,unit_id,unit_text,theme,code,scope,start_offset,end_offset,quote,memo,created_at,account,account_confidence,account_duration,account_suspension,accountsOrder,aor,condition,num_messages,user_finish_id,user_id
1,round 1,Alireza,26429584-a1a5-43df-9b5c-38d0072a4730::1,i suspended this account because it had nothing but bad messages one after the next and they were very vulgar and offensive,Type of offensiveness,Hate speech and offensive language,span,88,123,they were very vulgar and offensive,,Sun Sep 06 2026 17:18:16 GMT+0000 (Coordinated Universal Time),1,4.97,4.403,Suspend,32415,1,crowd,4,07a00c,26429584-a1a5-43df-9b5c-38d0072a4730
1,round 1,Alireza,2be1ec5b-fc34-4c58-91e3-6fa95cc81391::5,Messages had no offensive content,Type of offensiveness,No offensive content,span,0,33,Messages had no offensive content,,Tue Sep 01 2026 23:36:22 GMT+0000 (Coordinated Universal Time),5,4.01,3.91,Do not suspend,53421,0,ai,5,57ca00,2be1ec5b-fc34-4c58-91e3-6fa95cc81391
1,round 1,Alireza,2db60c1d-59e3-4a2d-96e2-2d364f090249::2,"PLAIN AND SIMPLE OFFENSIVE, COMMON SENSE AND ADDITIONALLY YOU ARE LUCKY i DO NOT RETURN THIS NOW ON PRINCIPLE ALONE AS IT IS YOUR 2ND OMISSION NOT CITED AS BEING REQUIRED IN PROLIFIC TASK PREVIEW MATERIAL SHOWN ON PROLIFIC BEFORE WORKERS CLICK START",Type of offensiveness,Hate speech and offensive language,span,0,27,"PLAIN AND SIMPLE OFFENSIVE,",,Sun Sep 06 2026 19:04:45 GMT+0000 (Coordinated Universal Time),2,5,5.637,Suspend,51432,0.75,crowd,1,69e18c,2db60c1d-59e3-4a2d-96e2-2d364f090249
1,round 1,Alireza,2db60c1d-59e3-4a2d-96e2-2d364f090249::5,"PLAIN AND SIMPLE NOT OFFENSIVE, AND ADDITIONALLY YOU ARE LUCKY i DO NOT RETURN THIS NOW ON PRINCIPLE ALONE AS IT IS YOUR 2ND OMISSION NOT CITED AS BEING REQUIRED IN PROLIFIC TASK PREVIEW MATERIAL SHOWN ON PROLIFIC BEFORE WORKERS CLICK START",Type of offensiveness,Hate speech and offensive language,span,0,30,PLAIN AND SIMPLE NOT OFFENSIVE,,Sun Sep 06 2026 19:14:00 GMT+0000 (Coordinated Universal Time),5,5,5.745,Do not suspend,51432,0,crowd,5,69e18c,2db60c1d-59e3-4a2d-96e2-2d364f090249
1,round 1,Alireza,2e60f023-d4ef-460f-a8b5-31164eb105f3::3,account 1 uses hate speech and derogatory terms. They have said offensive things multiple times. They should not get a pass.,Type of offensiveness,Hate speech and offensive language,span,0,48,account 1 uses hate speech and derogatory terms.,,Mon Sep 07 2026 19:03:17 GMT+0000 (Coordinated Universal Time),3,5,9.31,Suspend,35142,0.5,crowd,3,56a98f,2e60f023-d4ef-460f-a8b5-31164eb105f3
1,round 1,Alireza,2e60f023-d4ef-460f-a8b5-31164eb105f3::3,account 1 uses hate speech and derogatory terms. They have said offensive things multiple times. They should not get a pass.,Type of offensiveness,Hate speech and offensive language,span,49,124,They have said offensive things multiple times. They should not get a pass.,,Mon Sep 07 2026 19:03:22 GMT+0000 (Coordinated Universal Time),3,5,9.31,Suspend,35142,0.5,crowd,3,56a98f,2e60f023-d4ef-460f-a8b5-31164eb105f3
1,round 1,Alireza,2e81601f-453c-4d49-baa2-208a30e95b69::3,th message was insulting and bad language was used,Type of offensiveness,Hate speech and offensive language,span,0,24,th message was insulting,,Mon Sep 07 2026 18:43:32 GMT+0000 (Coordinated Universal Time),3,5,4.504,Suspend,23154,0.5,crowd,1,00841f,2e81601f-453c-4d49-baa2-208a30e95b69
1,round 1,Alireza,2e81601f-453c-4d49-baa2-208a30e95b69::3,th message was insulting and bad language was used,Type of offensiveness,Hate speech and offensive language,span,29,50,bad language was used,,Mon Sep 07 2026 18:43:36 GMT+0000 (Coordinated Universal Time),3,5,4.504,Suspend,23154,0.5,crowd,1,00841f,2e81601f-453c-4d49-baa2-208a30e95b69
1,round 1,Alireza,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Type of offensiveness,Extreme offensive,unit,,,,,Sun Sep 06 2026 17:30:02 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,Alireza,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Patterns of behavior,Consistent offensive behavior,span,0,21,All of their messages,,Sun Sep 06 2026 17:30:15 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,Alireza,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Type of offensiveness,Hate speech and offensive language,span,0,45,All of their messages are extremely offensive,,Sun Sep 06 2026 17:29:59 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,Alireza,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Type of offensiveness,Death wish,span,70,83,death threats,,Sun Sep 06 2026 17:30:09 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,Alireza,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Type of offensiveness,Hate speech and offensive language,span,93,109,derogatory terms,,Sun Sep 06 2026 17:30:12 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,Alireza,304298ef-5fc6-4f7c-b744-61b877e0cee7::1,It is extremely hateful,Type of offensiveness,Hate speech and offensive language,span,1,23,t is extremely hateful,,Tue Sep 01 2026 02:14:32 GMT+0000 (Coordinated Universal Time),1,4.98,6.75,Suspend,21354,1,crowd,1,93c6d3,304298ef-5fc6-4f7c-b744-61b877e0cee7
1,round 1,Alireza,30e22309-754e-4431-897d-e433d6a81eb9::2,Uses vulgar and offensive language to denigrate and insult individuals.  States clearly threatening action.,Type of offensiveness,Hate speech and offensive language,span,0,70,Uses vulgar and offensive language to denigrate and insult individuals,,Mon Sep 07 2026 19:06:47 GMT+0000 (Coordinated Universal Time),2,4.97,6.312,Suspend,23154,0.75,control,2,800376,30e22309-754e-4431-897d-e433d6a81eb9
1,round 1,Alireza,30e22309-754e-4431-897d-e433d6a81eb9::2,Uses vulgar and offensive language to denigrate and insult individuals.  States clearly threatening action.,Type of offensiveness,Threats of violence,span,73,107,States clearly threatening action.,,Mon Sep 07 2026 19:06:53 GMT+0000 (Coordinated Universal Time),2,4.97,6.312,Suspend,23154,0.75,control,2,800376,30e22309-754e-4431-897d-e433d6a81eb9
1,round 1,Alireza,3246c910-edc5-4a19-a587-0cbcced72c21::1,"Just clear slurs and pure hatred, zero reason to not suspend this account, this is literally indefensible.",Type of offensiveness,Hate speech and offensive language,span,0,32,Just clear slurs and pure hatred,,Tue Sep 01 2026 02:47:15 GMT+0000 (Coordinated Universal Time),1,5,2.869,Suspend,43512,1,crowd,3,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,Alireza,3246c910-edc5-4a19-a587-0cbcced72c21::1,"Just clear slurs and pure hatred, zero reason to not suspend this account, this is literally indefensible.",Patterns of behavior,Consistent offensive behavior,span,34,106,"zero reason to not suspend this account, this is literally indefensible.",,Tue Sep 01 2026 02:47:24 GMT+0000 (Coordinated Universal Time),1,5,2.869,Suspend,43512,1,crowd,3,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,Alireza,3246c910-edc5-4a19-a587-0cbcced72c21::5,"Nothing said here deserved a suspension, just seemed like a normal person updating on normal things.",Type of offensiveness,No offensive content,span,0,39,Nothing said here deserved a suspension,,Tue Sep 01 2026 02:46:50 GMT+0000 (Coordinated Universal Time),5,4.5,14.104,Do not suspend,43512,0,crowd,5,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,Alireza,3246c910-edc5-4a19-a587-0cbcced72c21::5,"Nothing said here deserved a suspension, just seemed like a normal person updating on normal things.",Patterns of behavior,Normal behavior,span,41,100,just seemed like a normal person updating on normal things.,,Tue Sep 01 2026 02:46:44 GMT+0000 (Coordinated Universal Time),5,4.5,14.104,Do not suspend,43512,0,crowd,5,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,Alireza,32be39db-f881-4abe-8804-3ca4460756e8::1,"A horrible hateful person, full of slurs and rude words",Justifications,Poster is a bad person,span,0,25,A horrible hateful person,,Sun Sep 06 2026 17:25:17 GMT+0000 (Coordinated Universal Time),1,5,4.662,Suspend,35241,1,control,3,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,Alireza,32be39db-f881-4abe-8804-3ca4460756e8::1,"A horrible hateful person, full of slurs and rude words",Type of offensiveness,Hate speech and offensive language,span,27,55,full of slurs and rude words,,Sun Sep 06 2026 17:24:09 GMT+0000 (Coordinated Universal Time),1,5,4.662,Suspend,35241,1,control,3,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,Alireza,32be39db-f881-4abe-8804-3ca4460756e8::2,"Everything about their posts is bad and wrong. Slurs, rude language, insults, nothing good !",Patterns of behavior,Consistent offensive behavior,span,0,45,Everything about their posts is bad and wrong,,Mon Sep 07 2026 18:41:01 GMT+0000 (Coordinated Universal Time),2,5,4.662,Suspend,35241,0.75,control,2,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,Alireza,32be39db-f881-4abe-8804-3ca4460756e8::2,"Everything about their posts is bad and wrong. Slurs, rude language, insults, nothing good !",Type of offensiveness,Hate speech and offensive language,span,47,92,"Slurs, rude language, insults, nothing good !",,Mon Sep 07 2026 18:41:06 GMT+0000 (Coordinated Universal Time),2,5,4.662,Suspend,35241,0.75,control,2,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,Alireza,33a7ec32-7245-4843-9294-2caeb54be5c0::1,Derogatory terms and the wishes of death of humans/animals.,Type of offensiveness,Hate speech and offensive language,span,0,16,Derogatory terms,,Sun Sep 06 2026 19:00:02 GMT+0000 (Coordinated Universal Time),1,5,7.467,Suspend,13254,1,control,2,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,Alireza,33a7ec32-7245-4843-9294-2caeb54be5c0::1,Derogatory terms and the wishes of death of humans/animals.,Type of offensiveness,Death wish,span,25,59,wishes of death of humans/animals.,,Sun Sep 06 2026 19:00:06 GMT+0000 (Coordinated Universal Time),1,5,7.467,Suspend,13254,1,control,2,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,Alireza,33a7ec32-7245-4843-9294-2caeb54be5c0::3,Derogatory remarks.,Type of offensiveness,Hate speech and offensive language,unit,,,,,Tue Sep 01 2026 00:51:29 GMT+0000 (Coordinated Universal Time),3,5,11.086,Suspend,13254,0.5,control,3,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,Alireza,33a7ec32-7245-4843-9294-2caeb54be5c0::5,"No offensive remarks seen in any of the 4 messages, only positive or inquisitive ones.",Type of offensiveness,No offensive content,span,0,86,"No offensive remarks seen in any of the 4 messages, only positive or inquisitive ones.",,Sun Sep 06 2026 19:13:08 GMT+0000 (Coordinated Universal Time),5,5,4.817,Do not suspend,13254,0,control,4,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,Alireza,3820a2cf-9127-4286-8f06-13a8111285e8::3,causes there is the usage of informal language,,comment too short and not sure what needs to be done,span,0,46,causes there is the usage of informal language,,Mon Sep 07 2026 19:02:40 GMT+0000 (Coordinated Universal Time),3,3.99,14.275,Suspend,25341,0.5,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,Alireza,3820a2cf-9127-4286-8f06-13a8111285e8::4,cause the user use a formal language and there is no threats in the message,Patterns of behavior,Normal behavior,span,21,36,formal language,,Mon Sep 07 2026 14:49:01 GMT+0000 (Coordinated Universal Time),4,2.29,6.34,Do not suspend,25341,0.25,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,Alireza,3820a2cf-9127-4286-8f06-13a8111285e8::4,cause the user use a formal language and there is no threats in the message,Type of offensiveness,No offensive content,span,41,75,there is no threats in the message,,Mon Sep 07 2026 14:49:05 GMT+0000 (Coordinated Universal Time),4,2.29,6.34,Do not suspend,25341,0.25,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,Alireza,3820a2cf-9127-4286-8f06-13a8111285e8::5,cause the user use a formal language and there is no threats in the message,Type of offensiveness,No offensive content,span,41,75,there is no threats in the message,,Tue Sep 01 2026 01:00:00 GMT+0000 (Coordinated Universal Time),5,4.64,14.05,Do not suspend,25341,0,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,Alireza,3887d13a-2522-48e4-930f-24545d0aeb9e::3,user is commentating about their experience and advising,Positive content,Personal opinions and thoughts,span,0,56,user is commentating about their experience and advising,,Tue Sep 01 2026 02:39:29 GMT+0000 (Coordinated Universal Time),3,4.03,7.387,Do not suspend,15432,0.5,control,2,a2e107,3887d13a-2522-48e4-930f-24545d0aeb9e
1,round 1,Alireza,39ab5a4c-c7ab-4268-8f50-8b8122d844ab::5,I did not find anything that a reasonable person would be offended by.,Type of offensiveness,No offensive content,span,0,70,I did not find anything that a reasonable person would be offended by.,,Tue Sep 01 2026 02:28:12 GMT+0000 (Coordinated Universal Time),5,3.98,4.096,Do not suspend,52431,0,crowd,4,732194,39ab5a4c-c7ab-4268-8f50-8b8122d844ab
1,round 1,Alireza,3a71a704-c4b8-415f-bd4d-ce52c8458a98::1,Ya this just didn't seem like it was going to get any better,,positive content,span,0,60,Ya this just didn't seem like it was going to get any better,,Sun Sep 06 2026 19:00:45 GMT+0000 (Coordinated Universal Time),1,5,2.866,Suspend,53241,1,crowd,1,937abe,3a71a704-c4b8-415f-bd4d-ce52c8458a98
1,round 1,Alireza,3a71a704-c4b8-415f-bd4d-ce52c8458a98::5,"This account has posts that seem genuine and supportive, probably indicative of someone who is level, civil, and not angry",Positive content,Calm and thoughtful,span,0,55,This account has posts that seem genuine and supportive,,Tue Sep 01 2026 02:40:48 GMT+0000 (Coordinated Universal Time),5,4.98,7.015,Do not suspend,53241,0,crowd,2,937abe,3a71a704-c4b8-415f-bd4d-ce52c8458a98
1,round 1,Alireza,3a71a704-c4b8-415f-bd4d-ce52c8458a98::5,"This account has posts that seem genuine and supportive, probably indicative of someone who is level, civil, and not angry",Justifications,Contextual understanding,span,57,122,"probably indicative of someone who is level, civil, and not angry",,Tue Sep 01 2026 02:41:07 GMT+0000 (Coordinated Universal Time),5,4.98,7.015,Do not suspend,53241,0,crowd,2,937abe,3a71a704-c4b8-415f-bd4d-ce52c8458a98
1,round 1,Alireza,3d2ab706-ff3e-4b33-b082-b66817a2dbef::1,The hatred and death wish expressed warrnat a suspension.,Type of offensiveness,Hate speech and offensive language,span,0,10,The hatred,,Tue Sep 01 2026 00:53:20 GMT+0000 (Coordinated Universal Time),1,4.84,3.713,Suspend,54312,1,control,2,102c7c,3d2ab706-ff3e-4b33-b082-b66817a2dbef
1,round 1,Alireza,3d2ab706-ff3e-4b33-b082-b66817a2dbef::1,The hatred and death wish expressed warrnat a suspension.,Type of offensiveness,Threats of violence,span,15,25,death wish,,Tue Sep 01 2026 00:53:00 GMT+0000 (Coordinated Universal Time),1,4.84,3.713,Suspend,54312,1,control,2,102c7c,3d2ab706-ff3e-4b33-b082-b66817a2dbef
1,round 1,Alireza,4087dea3-9032-4482-962a-3976a83c5ad7::4,Message 3 uses violent language and threats against another person.,Type of offensiveness,Hate speech and offensive language,span,0,31,Message 3 uses violent language,,Sun Sep 06 2026 18:57:43 GMT+0000 (Coordinated Universal Time),4,5,3.924,Suspend,24531,0.25,crowd,3,c23f5d,4087dea3-9032-4482-962a-3976a83c5ad7
1,round 1,Alireza,4087dea3-9032-4482-962a-3976a83c5ad7::4,Message 3 uses violent language and threats against another person.,Type of offensiveness,Threats of violence,span,32,67,and threats against another person.,,Sun Sep 06 2026 18:57:46 GMT+0000 (Coordinated Universal Time),4,5,3.924,Suspend,24531,0.25,crowd,3,c23f5d,4087dea3-9032-4482-962a-3976a83c5ad7
1,round 1,Alireza,4403b5d3-138f-46fd-8120-8fafc7639941::2,physical threat,Type of offensiveness,Threats of violence,span,0,15,physical threat,,Tue Sep 01 2026 01:48:13 GMT+0000 (Coordinated Universal Time),2,5,5.877,Suspend,43251,0.75,ai,1,ce86b5,4403b5d3-138f-46fd-8120-8fafc7639941
1,round 1,Alireza,4403b5d3-138f-46fd-8120-8fafc7639941::5,uplifting,Positive content,Calm and thoughtful,span,0,9,uplifting,,Tue Sep 01 2026 01:40:14 GMT+0000 (Coordinated Universal Time),5,5,5.035,Do not suspend,43251,0,ai,1,ce86b5,4403b5d3-138f-46fd-8120-8fafc7639941
1,round 1,Alireza,44c5e862-bfc8-45a3-921f-1ca8b6805aab::4,Contained several harmful messages,Type of offensiveness,Hate speech and offensive language,span,0,34,Contained several harmful messages,,Tue Sep 01 2026 01:26:13 GMT+0000 (Coordinated Universal Time),4,3.03,12.614,Suspend,43125,0.25,control,11,0964f8,44c5e862-bfc8-45a3-921f-1ca8b6805aab
